48023420110910,2011-09-10,48,234,33,TEAM
48023520090905,2009-09-05,48,235,27,TEAM
48027720070922,2007-09-22,48,277,39,TEAM
48027720100925,2010-09-25,48,277,39,TEAM
48030120120915,2012-09-15,48,301,44,TEAM
48033420101106,2010-11-06,48,334,53,TEAM
48041420080913,2008-09-13,48,414,101,TEAM
48041520080828,2008-08-28,48,415,30,TEAM
48065120090919,2009-09-19,48,651,35,TEAM
51008620070922,2007-09-22,51,86,91,TEAM
51011020121227,2012-12-27,51,110,16,NEUTRAL
51015720061007,2006-10-07,51,157,20,TEAM
51015720101016,2010-10-16,51,157,20,TEAM
51016420080919,2008-09-19,51,164,25,TEAM
51031120051008,2005-10-08,51,311,40,TEAM
51031120091017,2009-10-17,51,311,40,TEAM
51031120121027,2012-10-27,51,311,40,TEAM
51032720071027,2007-10-27,51,327,52,TEAM
51032720111001,2011-10-01,51,327,52,TEAM
51032720131012,2013-10-12,51,327,52,TEAM
51032820071013,2007-10-13,51,328,51,TEAM
51032820111112,2011-11-12,51,328,51,TEAM
51032820131026,2013-10-26,51,328,51,TEAM
51043420051112,2005-11-12,51,434,73,TEAM
51043420091107,2009-11-07,51,434,73,TEAM
51046320081025,2008-10-25,51,463,84,TEAM
51049820120921,2012-09-21,51,498,57,TEAM
51052120061111,2006-11-11,51,521,104,TEAM
51052120081018,2008-10-18,51,521,104,TEAM
51052120101106,2010-11-06,51,521,104,TEAM
51052120111029,2011-10-29,51,521,104,TEAM
51052120131123,2013-11-23,51,521,104,TEAM
51052220051022,2005-10-22,51,522,103,TEAM
51052220071110,2007-11-10,51,522,103,TEAM
51052220091010,2009-10-10,51,522,103,TEAM
51052220121110,2012-11-10,51,522,103,TEAM
51057420100925,2010-09-25,51,574,127,TEAM
51066320050903,2005-09-03,51,663,122,TEAM
51069720051001,2005-10-01,51,697,120,TEAM
51069720070929,2007-09-29,51,697,120,TEAM
51069720091121,2009-11-21,51,697,120,TEAM
51069720111015,2011-10-15,51,697,120,TEAM
51069820070901,2007-09-01,51,698,125,TEAM
51069820100918,2010-09-18,51,698,125,TEAM
51069820131130,2013-11-30,51,698,125,TEAM
51070020061104,2006-11-04,51,700,129,TEAM
51070020081129,2008-11-29,51,700,129,TEAM
51070020101009,2010-10-09,51,700,121,NEUTRAL
51070020121124,2012-11-24,51,700,155,NEUTRAL
51070320061014,2006-10-14,51,703,119,TEAM
51070320081108,2008-11-08,51,703,119,TEAM
51070320101030,2010-10-30,51,703,119,TEAM
51070320121020,2012-10-20,51,703,119,TEAM
51072520050917,2005-09-17,51,725,93,TEAM
51074920090905,2009-09-05,51,749,83,TEAM
51075420060916,2006-09-16,51,754,140,NEUTRAL
51076820120929,2012-09-29,51,768,143,TEAM
61023120130914,2013-09-14,61,231,31,TEAM
61023420130921,2013-09-21,61,234,33,TEAM
61041520111001,2011-10-01,61,415,30,TEAM
61041520120915,2012-09-15,61,415,30,TEAM
66006720051228,2005-12-28,66,67,42,NEUTRAL
66007120090926,2009-09-26,66,71,96,TEAM
66007720131025,2013-10-25,66,77,134,TEAM
66009620051110,2005-11-10,66,96,13,TEAM
66009620071026,2007-10-26,66,96,13,TEAM
66009620090918,2009-09-18,66,96,13,TEAM
66009620111007,2011-10-07,66,96,13,TEAM
